Vehicle ID,Type,x [m],y [m],Speed [km/h],Tan. Acc. [ms-2],Lat. Acc. [ms-2],Time [s], Angle [rad]
160, Car,356517.79,4363468.87,32.0995,0.7696,0.0075,60.493767,0.85
160, Car,356517.99,4363469.09,32.1918,0.7665,-0.0013,60.527133,0.85
160, Car,356518.19,4363469.32,32.2842,0.7727,0.0117,60.5605,0.8501
160, Car,356518.39,4363469.54,32.3778,0.786,0.0132,60.593867,0.8501
160, Car,356518.58,4363469.77,32.4719,0.7804,0.0157,60.627233,0.85
160, Car,356518.78,4363470,32.5664,0.7923,0.0053,60.6606,0.8499
160, Car,356518.98,4363470.22,32.6618,0.7969,0.0211,60.693967,0.8498
160, Car,356519.18,4363470.45,32.7569,0.7871,0.0291,60.727333,0.8498
160, Car,356519.38,4363470.68,32.851,0.7792,0.0187,60.7607,0.8497
160, Car,356519.58,4363470.91,32.9458,0.7991,0.049,60.794067,0.8495
160, Car,356519.79,4363471.14,33.0416,0.7959,0.0165,60.827433,0.8494
160, Car,356519.99,4363471.37,33.1363,0.7814,0.0436,60.8608,0.8493
160, Car,356520.19,4363471.6,33.2313,0.7997,0.0545,60.894167,0.8492
160, Car,356520.39,4363471.83,33.3263,0.7813,0.0378,60.927533,0.849
160, Car,356520.6,4363472.06,33.4226,0.8221,0.0537,60.9609,0.8489
160, Car,356520.8,4363472.29,33.5199,0.7993,0.0418,60.994267,0.8487
160, Car,356521.01,4363472.53,33.6176,0.8269,0.0582,61.027633,0.8484
160, Car,356521.21,4363472.76,33.7171,0.8295,0.0572,61.061,0.8482
160, Car,356521.42,4363472.99,33.8167,0.8298,0.0438,61.094367,0.8479
160, Car,356521.63,4363473.23,33.9179,0.8547,0.0566,61.127733,0.8478
160, Car,356521.84,4363473.46,34.0201,0.8476,0.0618,61.1611,0.8474
160, Car,356522.04,4363473.7,34.1213,0.8372,0.0566,61.194467,0.8472
160, Car,356522.25,4363473.94,34.222,0.8387,0.0595,61.227833,0.847
160, Car,356522.46,4363474.18,34.3233,0.8484,0.0644,61.2612,0.8467
160, Car,356522.67,4363474.41,34.4255,0.8536,0.0538,61.294567,0.8464
160, Car,356522.89,4363474.65,34.5272,0.8394,0.0582,61.327933,0.8462
160, Car,356523.1,4363474.89,34.6272,0.8245,0.0612,61.3613,0.8458
160, Car,356523.31,4363475.13,34.7272,0.8406,0.0536,61.394667,0.8457
160, Car,356523.53,4363475.37,34.8268,0.8183,0.0534,61.428033,0.8453
160, Car,356523.74,4363475.62,34.9251,0.8188,0.0479,61.4614,0.845
160, Car,356523.96,4363475.86,35.0221,0.7955,0.0495,61.494767,0.8449
160, Car,356524.17,4363476.1,35.1171,0.7866,0.0519,61.528133,0.8446
160, Car,356524.39,4363476.35,35.2117,0.7879,0.045,61.5615,0.8445
160, Car,356524.61,4363476.59,35.3046,0.7596,0.0282,61.594867,0.8443
160, Car,356524.83,4363476.84,35.3954,0.7519,0.0414,61.628233,0.8442
160, Car,356525.04,4363477.09,35.4849,0.7385,0.038,61.6616,0.844
160, Car,356525.26,4363477.33,35.5713,0.6995,0.0337,61.694967,0.8438
160, Car,356525.48,4363477.58,35.6549,0.6924,0.0277,61.728333,0.8438
160, Car,356525.71,4363477.83,35.7385,0.6996,0.0205,61.7617,0.8437
160, Car,356525.93,4363478.08,35.8209,0.6728,0.019,61.795067,0.8436
160, Car,356526.15,4363478.33,35.9019,0.6767,0.0117,61.828433,0.8436
160, Car,356526.37,4363478.58,35.982,0.6568,0.0122,61.8618,0.8434
160, Car,356526.59,4363478.83,36.0603,0.6457,-0.0067,61.895167,0.8435
160, Car,356526.82,4363479.08,36.1371,0.6333,0.0027,61.928533,0.8435
160, Car,356527.04,4363479.33,36.212,0.614,0.0046,61.9619,0.8436
160, Car,356527.27,4363479.58,36.2855,0.6092,-0.0179,61.995267,0.8436
160, Car,356527.49,4363479.83,36.358,0.5987,-0.006,62.028633,0.8436
160, Car,356527.71,4363480.08,36.429,0.5834,-0.0022,62.062,0.8437
160, Car,356527.94,4363480.34,36.4987,0.5768,-0.0184,62.095367,0.8438
160, Car,356528.16,4363480.59,36.5672,0.5645,-0.0006,62.128733,0.844
160, Car,356528.39,4363480.84,36.6338,0.5434,-0.0163,62.1621,0.844
160, Car,356528.62,4363481.1,36.6975,0.5182,-0.0145,62.195467,0.8441
160, Car,356528.84,4363481.35,36.7605,0.5296,-0.0043,62.228833,0.8443
160, Car,356529.07,4363481.61,36.8233,0.5173,-0.0276,62.2622,0.8445
160, Car,356529.29,4363481.86,36.8844,0.4992,-0.0028,62.295567,0.8446
160, Car,356529.52,4363482.12,36.944,0.4932,-0.0134,62.328933,0.8447
160, Car,356529.75,4363482.37,37.0026,0.4823,-0.0043,62.3623,0.8449
160, Car,356529.98,4363482.63,37.0599,0.4723,-0.0149,62.395667,0.8449
160, Car,356530.2,4363482.89,37.1156,0.4544,-0.0006,62.429033,0.8451
160, Car,356530.43,4363483.14,37.1703,0.4568,-0.0054,62.4624,0.8451
160, Car,356530.66,4363483.4,37.2242,0.4404,0.0039,62.495767,0.8452
160, Car,356530.89,4363483.66,37.2762,0.4252,0.0022,62.529133,0.8452
160, Car,356531.12,4363483.92,37.3272,0.4243,0.0094,62.5625,0.8452
160, Car,356531.35,4363484.18,37.3771,0.4061,0.0114,62.595867,0.8452
160, Car,356531.58,4363484.44,37.4264,0.4152,0.0308,62.629233,0.8451
160, Car,356531.81,4363484.7,37.4747,0.3897,0.0304,62.6626,0.8451
160, Car,356532.04,4363484.96,37.5216,0.3907,0.0169,62.695967,0.845
160, Car,356532.27,4363485.22,37.5699,0.4127,0.0383,62.729333,0.8449
160, Car,356532.51,4363485.48,37.6192,0.4092,0.0363,62.7627,0.8447
160, Car,356532.74,4363485.74,37.6672,0.389,0.0356,62.796067,0.8447
160, Car,356532.97,4363486.01,37.7142,0.3949,0.0543,62.829433,0.8445
160, Car,356533.2,4363486.27,37.7607,0.3781,0.0506,62.8628,0.8443
160, Car,356533.44,4363486.53,37.8058,0.3726,0.0574,62.896167,0.8441
160, Car,356533.67,4363486.79,37.85,0.3638,0.0626,62.929533,0.8439
160, Car,356533.9,4363487.06,37.8933,0.3567,0.0663,62.9629,0.8436
160, Car,356534.14,4363487.32,37.9356,0.3488,0.0684,62.996267,0.8433
160, Car,356534.37,4363487.58,37.9763,0.3284,0.09,63.029633,0.8431
160, Car,356534.61,4363487.84,38.0154,0.3216,0.0776,63.063,0.8427
160, Car,356534.84,4363488.11,38.0539,0.3204,0.059,63.096367,0.8425
160, Car,356535.08,4363488.37,38.0915,0.3058,0.0892,63.129733,0.8421
160, Car,356535.31,4363488.63,38.1268,0.282,0.079,63.1631,0.8418
160, Car,356535.55,4363488.9,38.1614,0.2928,0.0691,63.196467,0.8414
160, Car,356535.78,4363489.16,38.1962,0.2877,0.0822,63.229833,0.8411
160, Car,356536.02,4363489.42,38.2291,0.2604,0.0812,63.2632,0.8408
160, Car,356536.25,4363489.69,38.2605,0.2622,0.0832,63.296567,0.8405
160, Car,356536.49,4363489.95,38.2918,0.2587,0.0778,63.329933,0.8401
160, Car,356536.73,4363490.22,38.3213,0.232,0.0861,63.3633,0.8398
160, Car,356536.96,4363490.48,38.3494,0.2367,0.0661,63.396667,0.8395
160, Car,356537.2,4363490.75,38.3767,0.2169,0.0804,63.430033,0.8393
160, Car,356537.44,4363491.01,38.4032,0.2246,0.0773,63.4634,0.839
160, Car,356537.68,4363491.28,38.4294,0.2117,0.069,63.496767,0.8387
160, Car,356537.92,4363491.54,38.4533,0.1857,0.0659,63.530133,0.8385
160, Car,356538.16,4363491.81,38.4768,0.2055,0.076,63.5635,0.8382
160, Car,356538.4,4363492.07,38.4994,0.1721,0.0377,63.596867,0.838
160, Car,356538.64,4363492.34,38.5207,0.1823,0.0654,63.630233,0.8378
160, Car,356538.88,4363492.61,38.5426,0.1823,0.0518,63.6636,0.8376
160, Car,356539.11,4363492.87,38.5649,0.1887,0.0418,63.696967,0.8375
160, Car,356539.35,4363493.14,38.5869,0.1776,0.0433,63.730333,0.8374
160, Car,356539.59,4363493.4,38.6079,0.1716,0.0334,63.7637,0.8373
160, Car,356539.83,4363493.67,38.6274,0.1532,0.0493,63.797067,0.8372
160, Car,356540.08,4363493.94,38.6457,0.1525,0.0296,63.830433,0.8371
160, Car,356540.32,4363494.2,38.6635,0.1425,0.0235,63.8638,0.837
160, Car,356540.56,4363494.47,38.6804,0.1398,0.0155,63.897167,0.8369
160, Car,356540.8,4363494.74,38.6957,0.115,0.0277,63.930533,0.8369
160, Car,356541.04,4363495,38.7093,0.1106,0.0181,63.9639,0.8369
160, Car,356541.28,4363495.27,38.7223,0.1055,0.0058,63.997267,0.8369
160, Car,356541.52,4363495.54,38.7344,0.0971,0.0151,64.030633,0.8368
160, Car,356541.76,4363495.8,38.7454,0.0863,-0.0025,64.064,0.8369
160, Car,356542,4363496.07,38.756,0.0889,0.0032,64.097367,0.837
160, Car,356542.24,4363496.34,38.7661,0.0801,0.0115,64.130733,0.8369
160, Car,356542.48,4363496.6,38.7742,0.0545,-0.0114,64.1641,0.8369
160, Car,356542.72,4363496.87,38.782,0.0755,-0.0049,64.197467,0.8371
160, Car,356542.96,4363497.14,38.7892,0.045,0.0043,64.230833,0.8371
160, Car,356543.2,4363497.4,38.7946,0.044,-0.0042,64.2642,0.8371
160, Car,356543.44,4363497.67,38.8005,0.054,-0.0126,64.297567,0.8373
160, Car,356543.68,4363497.94,38.8054,0.029,-0.0003,64.330933,0.8372
160, Car,356543.92,4363498.2,38.8086,0.0235,-0.0238,64.3643,0.8373
160, Car,356544.16,4363498.47,38.8124,0.039,-0.0029,64.397667,0.8374
160, Car,356544.41,4363498.74,38.8158,0.0191,-0.0038,64.431033,0.8374
160, Car,356544.65,4363499.01,38.8181,0.018,-0.01,64.4644,0.8374
160, Car,356544.89,4363499.27,38.8191,-0.0002,-0.0334,64.497767,0.8375
160, Car,356545.13,4363499.54,38.8195,0.007,0.0059,64.531133,0.8376
160, Car,356545.37,4363499.81,38.821,0.0179,-0.0211,64.5645,0.8376
160, Car,356545.61,4363500.08,38.8221,-0.0011,-0.0246,64.597867,0.8376
160, Car,356545.85,4363500.35,38.8233,0.0222,0.0124,64.631233,0.8376
160, Car,356546.09,4363500.61,38.8259,0.021,-0.0157,64.6646,0.8377
160, Car,356546.33,4363500.88,38.827,-0.0026,-0.0179,64.697967,0.8378
160, Car,356546.58,4363501.15,38.8269,0.0009,-0.0015,64.731333,0.8377
160, Car,356546.82,4363501.42,38.8261,-0.0151,-0.0069,64.7647,0.8378
160, Car,356547.06,4363501.68,38.8247,-0.0072,-0.0057,64.798067,0.8378
160, Car,356547.3,4363501.95,38.8235,-0.0142,-0.0064,64.831433,0.8379
160, Car,356547.54,4363502.22,38.8219,-0.0112,-0.0031,64.8648,0.8378
160, Car,356547.78,4363502.49,38.8198,-0.0235,0.0089,64.898167,0.8379
160, Car,356548.02,4363502.75,38.8153,-0.0517,-0.0061,64.931533,0.8379
160, Car,356548.26,4363503.02,38.8108,-0.0231,0.0183,64.9649,0.8379
160, Car,356548.5,4363503.29,38.8073,-0.0354,0.002,64.998267,0.8379
160, Car,356548.74,4363503.56,38.8025,-0.0451,0.0155,65.031633,0.8379
160, Car,356548.98,4363503.82,38.7966,-0.0524,0.0139,65.065,0.8379
160, Car,356549.22,4363504.09,38.7905,-0.0505,0.0008,65.098367,0.8379
160, Car,356549.46,4363504.36,38.7838,-0.0609,0.031,65.131733,0.8379
160, Car,356549.7,4363504.62,38.7762,-0.0653,0.019,65.1651,0.8379
160, Car,356549.95,4363504.89,38.7688,-0.0585,0.0347,65.198467,0.8379
160, Car,356550.19,4363505.16,38.7608,-0.074,0.0306,65.231833,0.8377
160, Car,356550.43,4363505.43,38.7521,-0.0706,0.0264,65.2652,0.8378
160, Car,356550.67,4363505.69,38.7442,-0.0611,0.034,65.298567,0.8375
160, Car,356550.91,4363505.96,38.7356,-0.0826,0.046,65.331933,0.8374
160, Car,356551.15,4363506.23,38.726,-0.0764,0.0486,65.3653,0.8374
160, Car,356551.39,4363506.49,38.7169,-0.0764,0.045,65.398667,0.8372
160, Car,356551.63,4363506.76,38.7069,-0.0898,0.0513,65.432033,0.8371
160, Car,356551.87,4363507.03,38.6966,-0.0815,0.0559,65.4654,0.8369
160, Car,356552.11,4363507.29,38.6875,-0.0704,0.0691,65.498767,0.8367
160, Car,356552.35,4363507.56,38.6809,-0.0389,0.0742,65.532133,0.8365
160, Car,356552.59,4363507.83,38.6762,-0.0387,0.0617,65.5655,0.8363
160, Car,356552.83,4363508.09,38.6736,-0.0047,0.0948,65.598867,0.8361
160, Car,356553.07,4363508.36,38.6728,-0.0089,0.0765,65.632233,0.8358
160, Car,356553.31,4363508.62,38.6731,0.0133,0.08,65.6656,0.8355
160, Car,356553.55,4363508.89,38.6741,0.0034,0.0954,65.698967,0.8352
160, Car,356553.79,4363509.16,38.6757,0.0233,0.0883,65.732333,0.835
160, Car,356554.03,4363509.42,38.6775,0.0069,0.0899,65.7657,0.8346
160, Car,356554.27,4363509.69,38.6792,0.0205,0.1026,65.799067,0.8344
160, Car,356554.51,4363509.95,38.6807,0.0046,0.0973,65.832433,0.8338
160, Car,356554.75,4363510.22,38.6809,0,0.0985,65.8658,0.8336
160, Car,356554.99,4363510.48,38.6802,-0.0113,0.0993,65.899167,0.8332
160, Car,356555.23,4363510.74,38.6777,-0.0315,0.0971,65.932533,0.8328
160, Car,356555.47,4363511.01,38.6744,-0.0226,0.1072,65.9659,0.8324
160, Car,356555.71,4363511.27,38.6693,-0.0625,0.0892,65.999267,0.8319
160, Car,356555.95,4363511.54,38.6614,-0.0693,0.11,66.032633,0.8315
160, Car,356556.2,4363511.8,38.6517,-0.0914,0.0969,66.066,0.8312
160, Car,356556.44,4363512.07,38.6398,-0.1078,0.1009,66.099367,0.8308
160, Car,356556.68,4363512.33,38.6253,-0.1337,0.1051,66.132733,0.8303
160, Car,356556.92,4363512.6,38.6067,-0.1747,0.0821,66.1661,0.83
160, Car,356557.16,4363512.86,38.5841,-0.2027,0.101,66.199467,0.8296
160, Car,356557.41,4363513.13,38.5584,-0.2252,0.0882,66.232833,0.8294
160, Car,356557.65,4363513.39,38.5284,-0.2732,0.0856,66.2662,0.829
160, Car,356557.89,4363513.66,38.494,-0.3003,0.085,66.299567,0.8287
160, Car,356558.14,4363513.92,38.4552,-0.3458,0.0883,66.332933,0.8285
160, Car,356558.38,4363514.19,38.4113,-0.3853,0.0628,66.3663,0.8282
160, Car,356558.62,4363514.45,38.3621,-0.4332,0.0661,66.399667,0.828
160, Car,356558.86,4363514.72,38.3116,-0.4088,0.0806,66.433033,0.8277
160, Car,356559.11,4363514.98,38.2687,-0.305,0.061,66.4664,0.8276
160, Car,356559.35,4363515.24,38.2365,-0.2303,0.056,66.499767,0.8274
160, Car,356559.59,4363515.5,38.2122,-0.1741,0.0398,66.533133,0.8272
160, Car,356559.83,4363515.77,38.1932,-0.1433,0.0539,66.5665,0.827
160, Car,356560.07,4363516.03,38.1775,-0.1172,0.0395,66.599867,0.8269
160, Car,356560.31,4363516.29,38.1618,-0.1444,0.0274,66.633233,0.8269
160, Car,356560.55,4363516.55,38.143,-0.1404,0.0415,66.6666,0.8267
160, Car,356560.79,4363516.81,38.1217,-0.1722,0.0245,66.699967,0.8267
160, Car,356561.03,4363517.07,38.0974,-0.1769,0.0216,66.733333,0.8266
160, Car,356561.27,4363517.33,38.071,-0.1893,0.0276,66.7667,0.8266
160, Car,356561.5,4363517.58,38.0425,-0.1914,0.021,66.800067,0.8265
160, Car,356561.74,4363517.84,38.0123,-0.1939,0.017,66.833433,0.8266
160, Car,356561.97,4363518.09,37.98,-0.2014,0.0162,66.8668,0.8266
160, Car,356562.21,4363518.35,37.9457,-0.1964,0.0086,66.900167,0.8266
160, Car,356562.44,4363518.6,37.9096,-0.1991,0.0146,66.933533,0.8267
160, Car,356562.67,4363518.85,37.8731,-0.1646,0.0075,66.9669,0.8268
160, Car,356562.91,4363519.1,37.8359,-0.169,0.0109,67.000267,0.8268
160, Car,356563.14,4363519.36,37.7975,-0.1367,-0.0049,67.033633,0.8267
160, Car,356563.38,4363519.62,37.7594,-0.1125,-0.0048,67.067,0.8269
160, Car,356563.62,4363519.88,37.7206,-0.0892,-0.0001,67.100367,0.8268
160, Car,356563.86,4363520.14,37.6825,-0.0345,-0.0197,67.133733,0.8269
160, Car, ,,,,,,
169, Car,356477.88,4363423.72,36.7756,-1.4527,0.0068,56.823433,0.8592
169, Car,356478.11,4363423.98,36.6473,-1.5268,0.0014,56.8568,0.8591
169, Car,356478.34,4363424.24,36.5175,-1.5532,-0.0159,56.890167,0.859
169, Car,356478.57,4363424.51,36.3876,-1.5951,-0.0019,56.923533,0.8589
169, Car,356478.79,4363424.77,36.2589,-1.5929,-0.0211,56.9569,0.8589
169, Car,356479.02,4363425.03,36.1329,-1.6038,-0.0065,56.990267,0.8588
169, Car,356479.25,4363425.3,36.0092,-1.6005,-0.0211,57.023633,0.8589
169, Car,356479.47,4363425.56,35.8866,-1.6249,-0.0197,57.057,0.8588
169, Car,356479.7,4363425.82,35.7663,-1.5988,-0.0249,57.090367,0.8588
169, Car,356479.92,4363426.08,35.6502,-1.585,-0.0126,57.123733,0.8587
169, Car,356480.14,4363426.33,35.5364,-1.5862,-0.0276,57.1571,0.8589
169, Car,356480.36,4363426.59,35.4251,-1.5675,-0.0261,57.190467,0.859
169, Car,356480.58,4363426.84,35.3175,-1.5431,-0.0245,57.223833,0.8591
169, Car,356480.8,4363427.1,35.2131,-1.5282,-0.0184,57.2572,0.8593
169, Car,356481.02,4363427.35,35.1125,-1.4944,-0.021,57.290567,0.8595
169, Car,356481.23,4363427.59,35.0154,-1.4796,-0.0164,57.323933,0.8597
169, Car,356481.44,4363427.84,34.8361,-1.5047,-0.0229,57.3573,0.8598
169, Car,356481.65,4363428.08,34.6538,-1.5307,-0.0424,57.390667,0.8601
169, Car,356481.85,4363428.32,34.4698,-1.5338,-0.0225,57.424033,0.8603
169, Car,356482.06,4363428.56,34.2852,-1.5396,-0.0299,57.4574,0.8605
169, Car,356482.26,4363428.79,34.1005,-1.5351,-0.0163,57.490767,0.8608
169, Car,356482.46,4363429.03,33.9176,-1.5096,-0.032,57.524133,0.8609
169, Car,356482.67,4363429.26,33.7391,-1.4623,-0.0385,57.5575,0.8612
169, Car,356482.87,4363429.5,33.5656,-1.4268,-0.0301,57.590867,0.8614
169, Car,356483.06,4363429.73,33.3976,-1.37,-0.0171,57.624233,0.8615
169, Car,356483.26,4363429.96,33.2367,-1.3092,-0.0193,57.6576,0.8616
169, Car,356483.46,4363430.19,33.0851,-1.2159,-0.025,57.690967,0.8619
169, Car,356483.65,4363430.42,32.9442,-1.13,-0.005,57.724333,0.862
169, Car,356483.85,4363430.64,32.8144,-1.0315,-0.0261,57.7577,0.862
169, Car,356484.04,4363430.87,32.6964,-0.9331,0.0089,57.791067,0.8621
169, Car,356484.24,4363431.1,32.5911,-0.8196,-0.0131,57.824433,0.8621
169, Car,356484.43,4363431.32,32.4987,-0.7189,0.006,57.8578,0.8621
169, Car,356484.62,4363431.55,32.4176,-0.6315,0.0057,57.891167,0.8622
169, Car,356484.82,4363431.77,32.3455,-0.5683,0.0258,57.924533,0.862
169, Car,356485.01,4363432,32.2816,-0.4957,0.0109,57.9579,0.8619
169, Car,356485.2,4363432.22,32.2248,-0.4507,0.0204,57.991267,0.8618
169, Car,356485.39,4363432.44,32.174,-0.3957,0.0192,58.024633,0.8617
169, Car,356485.58,4363432.67,32.1287,-0.3576,0.0478,58.058,0.8616
169, Car,356485.78,4363432.89,32.0896,-0.2935,0.024,58.091367,0.8614
169, Car,356485.97,4363433.11,32.0557,-0.2715,0.0455,58.124733,0.8612
169, Car,356486.16,4363433.34,32.0245,-0.2479,0.0302,58.1581,0.8608
169, Car,356486.35,4363433.56,31.998,-0.1935,0.0417,58.191467,0.8606
169, Car,356486.54,4363433.79,31.9757,-0.1774,0.0473,58.224833,0.8603
169, Car,356486.74,4363434.01,31.9557,-0.1557,0.0405,58.2582,0.8601
169, Car,356486.93,4363434.23,31.9378,-0.1416,0.0343,58.291567,0.8599
169, Car,356487.13,4363434.46,31.9208,-0.1414,0.0388,58.324933,0.8596
169, Car,356487.32,4363434.69,31.9054,-0.1164,0.0309,58.3583,0.8592
169, Car,356487.51,4363434.91,31.8916,-0.1125,0.0466,58.391667,0.8591
169, Car,356487.71,4363435.14,31.8774,-0.1236,0.054,58.425033,0.8588
169, Car,356487.9,4363435.36,31.8626,-0.1238,0.0335,58.4584,0.8585
169, Car,356488.1,4363435.59,31.8468,-0.1384,0.0296,58.491767,0.8584
169, Car,356488.29,4363435.81,31.8296,-0.148,0.0287,58.525133,0.8581
169, Car,356488.49,4363436.03,31.8104,-0.1715,0.0383,58.5585,0.858
169, Car,356488.68,4363436.26,31.7887,-0.1905,0.0311,58.591867,0.8579
169, Car,356488.87,4363436.48,31.7643,-0.2145,0.0096,58.625233,0.8578
169, Car,356489.07,4363436.71,31.7357,-0.2633,0.0102,58.6586,0.8577
169, Car,356489.26,4363436.93,31.703,-0.2803,0.008,58.691967,0.8577
169, Car,356489.45,4363437.15,31.6657,-0.3411,0.0115,58.725333,0.8576
169, Car,356489.65,4363437.38,31.622,-0.3863,-0.0101,58.7587,0.8575
169, Car,356489.84,4363437.6,31.5728,-0.4328,0.0105,58.792067,0.8575
169, Car,356490.03,4363437.82,31.518,-0.479,-0.0225,58.825433,0.8577
169, Car,356490.22,4363438.04,31.4587,-0.51,-0.019,58.8588,0.8576
169, Car,356490.41,4363438.26,31.3951,-0.5474,-0.0186,58.892167,0.8578
169, Car,356490.61,4363438.49,31.3287,-0.5583,-0.0349,58.925533,0.858
169, Car,356490.8,4363438.71,31.2595,-0.5952,-0.0249,58.9589,0.8581
169, Car,356490.99,4363438.93,31.1882,-0.5908,-0.037,58.992267,0.8583
169, Car,356491.18,4363439.15,31.1152,-0.6249,-0.0181,59.025633,0.8584
169, Car,356491.37,4363439.36,31.0404,-0.6208,-0.0394,59.059,0.8587
169, Car,356491.55,4363439.58,30.9652,-0.6313,-0.0609,59.092367,0.859
169, Car,356491.74,4363439.8,30.8891,-0.6361,-0.0312,59.125733,0.8593
169, Car,356491.93,4363440.02,30.8122,-0.6436,-0.0531,59.1591,0.8595
169, Car,356492.12,4363440.23,30.7359,-0.6275,-0.0385,59.192467,0.8599
169, Car,356492.3,4363440.45,30.6592,-0.6485,-0.0475,59.225833,0.8601
169, Car,356492.49,4363440.67,30.5828,-0.6234,-0.049,59.2592,0.8605
169, Car,356492.67,4363440.88,30.5087,-0.6113,-0.0372,59.292567,0.8606
169, Car,356492.86,4363441.09,30.4362,-0.5951,-0.037,59.325933,0.8608
169, Car,356493.04,4363441.31,30.3651,-0.589,-0.0376,59.3593,0.8611
169, Car,356493.22,4363441.52,30.296,-0.5614,-0.0302,59.392667,0.8614
169, Car,356493.4,4363441.73,30.23,-0.5371,-0.0496,59.426033,0.8615
169, Car,356493.58,4363441.94,30.1672,-0.5086,-0.0336,59.4594,0.8617
169, Car,356493.76,4363442.15,30.107,-0.494,-0.019,59.492767,0.8619
169, Car,356493.94,4363442.36,30.0505,-0.4477,-0.03,59.526133,0.8621
169, Car,356494.12,4363442.57,29.999,-0.4088,-0.0168,59.5595,0.8622
169, Car,356494.3,4363442.78,29.9519,-0.375,-0.0204,59.592867,0.8624
169, Car,356494.48,4363442.99,29.9092,-0.3361,-0.0081,59.626233,0.8624
169, Car,356494.66,4363443.2,29.8715,-0.2914,0.0089,59.6596,0.8624
169, Car,356494.84,4363443.41,29.8383,-0.2615,-0.0071,59.692967,0.8625
169, Car,356495.02,4363443.61,29.808,-0.243,0.0086,59.726333,0.8624
169, Car,356495.19,4363443.82,29.7811,-0.2059,0.0076,59.7597,0.8624
169, Car,356495.37,4363444.03,29.7585,-0.1693,0.0282,59.793067,0.8623
169, Car,356495.55,4363444.24,29.7405,-0.131,0.0128,59.826433,0.8622
169, Car,356495.73,4363444.44,29.7268,-0.0976,0.0485,59.8598,0.862
169, Car,356495.9,4363444.65,29.7167,-0.0697,0.0331,59.893167,0.8618
169, Car,356496.08,4363444.86,29.7102,-0.0389,0.044,59.926533,0.8616
169, Car,356496.26,4363445.07,29.7066,-0.0203,0.0523,59.9599,0.8614
169, Car,356496.44,4363445.27,29.7069,0.0247,0.0413,59.993267,0.8612
169, Car,356496.62,4363445.48,29.7092,0.0131,0.062,60.026633,0.8609
169, Car,356496.8,4363445.69,29.7136,0.06,0.0451,60.06,0.8606
169, Car,356496.98,4363445.9,29.7212,0.0666,0.0536,60.093367,0.8603
169, Car,356497.16,4363446.11,29.7303,0.0855,0.0755,60.126733,0.8599
169, Car,356497.34,4363446.32,29.7414,0.0987,0.0586,60.1601,0.8596
169, Car,356497.52,4363446.53,29.7541,0.1134,0.0829,60.193467,0.8593
169, Car,356497.7,4363446.74,29.7676,0.1107,0.0584,60.226833,0.8589
169, Car,356497.88,4363446.95,29.7824,0.1363,0.0741,60.2602,0.8585
169, Car,356498.06,4363447.16,29.7985,0.1316,0.0737,60.293567,0.8582
169, Car,356498.24,4363447.37,29.8139,0.1254,0.0779,60.326933,0.8578
169, Car,356498.42,4363447.58,29.8289,0.1241,0.0627,60.3603,0.8575
169, Car,356498.6,4363447.79,29.8454,0.1496,0.077,60.393667,0.8572
169, Car,356498.78,4363448,29.8617,0.1221,0.0702,60.427033,0.8569
169, Car,356498.97,4363448.2,29.8758,0.1127,0.0852,60.4604,0.8565
169, Car,356499.15,4363448.41,29.8897,0.1183,0.0809,60.493767,0.8561
169, Car,356499.33,4363448.62,29.9025,0.0958,0.0637,60.527133,0.8559
169, Car,356499.51,4363448.83,29.9144,0.1017,0.0648,60.5605,0.8555
